STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT04
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/17/2001,,,0,0,0,73,52,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/18/2001,,,0,0,0,77,56,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/19/2001,,,0,0,0,81,54,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/20/2001,,,0.05,0,0,87,67,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/21/2001,,,0.1,0,0,78,67,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/22/2001,,,0,0,0,81,66,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/23/2001,,,0,0,0,85,68,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/24/2001,,,0,0,0,87,69,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/25/2001,,,0.76,0,0,78,57,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/26/2001,,,0,0,0,79,45,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/27/2001,,,0,0,0,66,49,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/28/2001,,,0,0,0,74,48,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/29/2001,,,0,0,0,68,46,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/30/2001,,,0,0,0,67,49,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/1/2001,,,0,0,0,65,44,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/2/2001,,,0,0,0,70,47,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/3/2001,,,0,0,0,77,56,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/4/2001,,,0,0,0,82,56,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/5/2001,,,0,0,0,82,57,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/6/2001,,,0,0,0,81,61,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/7/2001,,,0.68,0,0,68,42,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/8/2001,,,0,0,0,62,41,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/9/2001,,,0,0,0,59,38,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/10/2001,,,0,0,0,64,42,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/11/2001,,,0,0,0,73,51,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/12/2001,,,0,0,0,77,55,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/13/2001,,,0,0,0,78,57,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/14/2001,,,0,0,0,76,55,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/15/2001,,,1.1,0,0,77,54,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/16/2001,,,0,0,0,78,49,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/17/2001,,,0,0,0,75,42,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/18/2001,,,0,0,0,60,39,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/19/2001,,,0,0,0,60,34,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/20/2001,,,0,0,0,70,43,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/21/2001,,,0,0,0,75,52,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/22/2001,,,0,0,0,76,53,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/23/2001,,,0,0,0,80,55,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/24/2001,,,0,0,0,81,62,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/25/2001,,,0.17,0,0,86,65,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/26/2001,,,0,0,0,77,49,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/27/2001,,,0,0,0,63,38,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/28/2001,,,0,0,0,,34,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/29/2001,,,0,0,0,52,32,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/30/2001,,,0,0,0,58,40,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/31/2001,,,0,0,0,67,42,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/1/2001,,,0,0,0,68,46,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/2/2001,,,0,0,0,75,46,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/3/2001,,,0,0,0,78,60,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/4/2001,,,0,0,0,80,51,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/5/2001,,,0,0,0,68,47,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/6/2001,,,0,0,0,61,35,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/7/2001,,,0,0,0,59,38,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/8/2001,,,0,0,0,73,44,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/9/2001,,,0,0,0,74,46,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/10/2001,,,0,0,0,65,44,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/11/2001,,,0,0,0,72,49,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/12/2001,,,0,0,0,66,39,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/13/2001,,,0,0,0,56,33,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/14/2001,,,0,0,0,58,38,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/15/2001,,,0,0,0,66,44,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/16/2001,,,0,0,0,68,43,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/17/2001,,,0,0,0,72,44,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/18/2001,,,0,0,0,68,42,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/19/2001,,,0,0,0,63,44,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/20/2001,,,0,0,0,70,52,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/21/2001,,,0,0,0,57,37,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/22/2001,,,0,0,0,50,29,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/23/2001,,,0,0,0,61,34,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/24/2001,,,0.5,0,0,65,39,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/25/2001,,,0.47,0,0,67,55,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/26/2001,,,0.12,0,0,70,62,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/27/2001,,,0,0,0,73,53,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/28/2001,,,0,0,0,76,54,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/29/2001,,,0,0,0,78,59,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/30/2001,,,0,0,0,75,60,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/1/2001,,,0,0,0,72,57,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/2/2001,,,0,0,0,71,50,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/3/2001,,,0,0,0,60,37,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/4/2001,,,0,0,0,58,39,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/5/2001,,,0,0,0,69,43,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/6/2001,,,0,0,0,74,43,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/7/2001,,,0,0,0,74,56,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/8/2001,,,0,0,0,73,54,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/9/2001,,,0,0,0,72,52,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/10/2001,,,0,0,0,57,41,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/11/2001,,,1.45,0,0,47,41,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/12/2001,,,0,0,0,49,42,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/13/2001,,,0.05,0,0,52,42,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/14/2001,,,0,0,0,64,52,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/15/2001,,,0,0,0,73,50,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/16/2001,,,0,0,0,60,37,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/17/2001,,,0,0,0,55,40,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/18/2001,,,0.35,0,0,69,45,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/19/2001,,,0,0,0,65,49,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/20/2001,,,0,0,0,62,38,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/21/2001,,,0,0,0,49,36,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/22/2001,,,0,0,0,51,29,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/23/2001,,,0,0,0,49,34,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/24/2001,,,0.2,0,0,61,41,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/25/2001,,,0,0,0,57,30,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/26/2001,,,0,0,0,53,29,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/27/2001,,,0,0,0,45,27,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/28/2001,,,0,0,0,44,29,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/29/2001,,,0,0,0,52,29,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/30/2001,,,0,0,0,60,28,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/31/2001,,,0,0,0,41,27,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/1/2002,,,0,0,0,42,26,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/2/2002,,,0,0,0,37,25,25,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/3/2002,,,0,0,0,32,24,26,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/4/2002,,,0.6,6.5,7,28,20,22,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/5/2002,,,0.3,3,10,40,22,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/6/2002,,,0,0,5,47,28,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/7/2002,,,1.05,0,3,40,29,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/8/2002,,,0,0,0,43,26,27,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/9/2002,,,0,0,0,42,27,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/10/2002,,,0,0,0,55,34,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/11/2002,,,0,0,0,66,47,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/12/2002,,,0,0,0,58,30,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/13/2002,,,0.3,0,0,51,36,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/14/2002,,,0,0,0,53,33,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/15/2002,,,0,0,0,51,36,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/16/2002,,,0,0,0,61,31,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/17/2002,,,0,0,0,48,33,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/18/2002,,,0.03,0,0,63,44,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/19/2002,,,0.06,0,0,54,37,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/20/2002,,,1.62,0,0,40,31,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/21/2002,,,0,0,0,45,33,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/22/2002,,,0.33,0,0,45,34,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/23/2002,,,0.45,0,0,58,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/24/2002,,,1,0,0,57,41,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/25/2002,,,0.37,0,0,66,48,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/26/2002,,,0,0,0,51,31,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/27/2002,,,0,0,0,59,38,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/28/2002,,,0,0,0,68,49,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/29/2002,,,0,0,0,73,54,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/30/2002,,,0,0,0,78,53,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/31/2002,,,0,0,0,80,60,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/1/2002,,,0,0,0,80,60,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/2/2002,,,0,0,0,79,39,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/3/2002,,,0,0,0,48,34,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/4/2002,,,0,0,0,46,35,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/5/2002,,,0,0,0,50,23,24,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/6/2002,,,0,0,0,43,24,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/7/2002,,,1.07,0,0,47,24,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/8/2002,,,0.18,0,0,44,34,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/9/2002,,,0,0,0,61,35,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/10/2002,,,0,0,0,64,41,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/11/2002,,,0,0,0,61,44,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/12/2002,,,0,0,0,61,29,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/13/2002,,,0,0,0,60,36,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/14/2002,,,0,0,0,55,35,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/15/2002,,,0,0,0,60,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/16/2002,,,0,0,0,62,47,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/17/2002,,,0,0,0,64,40,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/18/2002,,,0,0,0,49,29,32,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/19/2002,,,0,0,0,50,32,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/20/2002,,,0,0,0,64,41,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/21/2002,,,0,0,0,70,51,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/22/2002,,,0,0,0,69,43,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/23/2002,,,0,0,0,58,40,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/24/2002,,,0,0,0,55,31,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/25/2002,,,0,0,0,59,31,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/26/2002,,,0,0,0,64,44,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/27/2002,,,0,0,0,71,36,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/28/2002,,,0,0,0,40,21,25,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/1/2002,,,0,0,0,44,24,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/2/2002,,,0,0,0,54,24,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/3/2002,,,0.89,0,0,64,43,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/4/2002,,,0.04,0,0,60,29,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/5/2002,,,0,0,0,40,21,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/6/2002,,,0,0,0,50,29,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/7/2002,,,0,0,0,61,29,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/8/2002,,,0,0,0,69,24,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/9/2002,,,0,0,0,76,36,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/10/2002,,,0,0,0,57,27,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/11/2002,,,0,0,0,76,34,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/12/2002,,,0,0,0,76,39,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/13/2002,,,0.15,0,0,57,34,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/14/2002,,,0.09,0,0,55,46,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/15/2002,,,0,0,0,68,50,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/16/2002,,,0,0,0,77,50,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/17/2002,,,0,0,0,84,52,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/18/2002,,,0.31,0,0,53,41,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/19/2002,,,0,0,0,55,43,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/20/2002,,,0.09,0,0,55,44,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/21/2002,,,0.17,0,0,73,47,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/22/2002,,,0.17,0,0,58,32,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/23/2002,,,0,0,0,44,28,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/24/2002,,,0,0,0,56,37,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/25/2002,,,0,0,0,71,53,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/26/2002,,,0,0,0,78,53,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/27/2002,,,0.66,0,0,80,51,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/28/2002,,,0,0,0,63,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/29/2002,,,0,0,0,58,41,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/30/2002,,,0,0,0,75,46,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/31/2002,,,0,0,0,76,49,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/1/2002,,,1.97,0,0,77,47,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/2/2002,,,0,0,0,66,45,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/3/2002,,,0,0,0,75,64,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/4/2002,,,0,0,0,85,41,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/5/2002,,,0,0,0,61,37,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/6/2002,,,0,0,0,58,38,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/7/2002,,,0,0,0,55,31,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/8/2002,,,0,0,0,58,40,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/9/2002,,,0,0,0,74,40,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/10/2002,,,0.54,0,0,80,62,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/11/2002,,,0,0,0,66,47,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/12/2002,,,0,0,0,71,52,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/13/2002,,,0,0,0,75,54,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/14/2002,,,0,0,0,78,62,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/15/2002,,,0,0,0,80,63,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/16/2002,,,0,0,0,84,61,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/17/2002,,,0,0,0,89,60,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/18/2002,,,0,0,0,92,63,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/19/2002,,,0.02,0,0,91,66,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/20/2002,,,0,0,0,87,65,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/21/2002,,,0,0,0,88,62,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/22/2002,,,0,0,0,87,69,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/23/2002,,,0,0,0,79,51,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/24/2002,,,0,0,0,67,45,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/25/2002,,,0.06,0,0,70,45,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/26/2002,,,0,0,0,74,47,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/27/2002,,,0,0,0,66,46,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/28/2002,,,0.05,0,0,73,61,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/29/2002,,,0,0,0,83,62,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/30/2002,,,0,0,0,77,47,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/1/2002,,,0,0,0,73,53,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/2/2002,,,0,0,0,82,63,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/3/2002,,,0,0,0,85,63,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/4/2002,,,0,0,0,64,58,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/5/2002,,,0.46,0,0,67,48,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/6/2002,,,0,0,0,67,47,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/7/2002,,,0,0,0,76,61,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/8/2002,,,0,0,0,85,65,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/9/2002,,,0,0,0,87,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/10/2002,,,0,0,0,91,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/11/2002,,,0,0,0,86,62,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/12/2002,,,0.02,0,0,73,55,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/13/2002,,,0,0,0,85,55,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/14/2002,,,0.2,0,0,87,52,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/15/2002,,,0,0,0,81,51,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/16/2002,,,0,0,0,76,59,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/17/2002,,,0,0,0,83,57,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/18/2002,,,0,0,0,85,51,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/19/2002,,,0.18,0,0,85,46,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/20/2002,,,0,0,0,84,41,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/21/2002,,,0,0,0,66,48,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/22/2002,,,0,0,0,69,45,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/23/2002,,,0,0,0,67,41,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/24/2002,,,0,0,0,75,53,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/25/2002,,,0,0,0,79,60,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/26/2002,,,0,0,0,89,61,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/27/2002,,,0,0,0,89,62,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/28/2002,,,0,0,0,86,59,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/29/2002,,,0,0,0,85,63,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/30/2002,,,0,0,0,86,66,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/31/2002,,,0,0,0,84,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/1/2002,,,0,0,0,88,67,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/2/2002,,,0.26,0,0,96,67,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/3/2002,,,0,0,0,94,71,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/4/2002,,,0,0,0,87,68,71,,,
